borough,created_year,created_month_name,incident_zip,city_cleaned_group,city_or_zip_label,location_type_clean,sighting_count
BROOKLYN,2011,Jun,11231,Brooklyn,11231,1-2 Family Dwelling,1
BROOKLYN,2011,Jun,11232,Brooklyn,11232,1-2 Family Dwelling,1
BROOKLYN,2011,Jun,11233,Brooklyn,11233,1-2 Family Dwelling,4
BROOKLYN,2011,Jun,11233,Brooklyn,11233,3+ Family Apt. Building,11
BROOKLYN,2011,Jun,11233,Brooklyn,11233,3+ Family Mixed Use Building,2
BROOKLYN,2011,Jun,11233,Brooklyn,11233,Other,5
BROOKLYN,2011,Jun,11233,Brooklyn,11233,Vacant Lot,5
BROOKLYN,2011,Jun,11234,Brooklyn,11234,1-2 Family Dwelling,4
BROOKLYN,2011,Jun,11234,Brooklyn,11234,3+ Family Apt. Building,1
BROOKLYN,2011,Jun,11234,Brooklyn,11234,Government Building,1
BROOKLYN,2011,Jun,11234,Brooklyn,11234,Other,3
BROOKLYN,2011,Jun,11235,Brooklyn,11235,1-2 Family Dwelling,1
BROOKLYN,2011,Jun,11235,Brooklyn,11235,3+ Family Apt. Building,1
BROOKLYN,2011,Jun,11235,Brooklyn,11235,Commercial Building,1
BROOKLYN,2011,Jun,11235,Brooklyn,11235,Other,2
BROOKLYN,2011,Jun,11236,Brooklyn,11236,1-2 Family Dwelling,4
BROOKLYN,2011,Jun,11236,Brooklyn,11236,3+ Family Apt. Building,3
BROOKLYN,2011,Jun,11236,Brooklyn,11236,Commercial Building,1
BROOKLYN,2011,Jun,11236,Brooklyn,11236,Day Care/Nursery,1
BROOKLYN,2011,Jun,11236,Brooklyn,11236,Vacant Building,1
BROOKLYN,2011,Jun,11237,Brooklyn,11237,3+ Family Apt. Building,5
BROOKLYN,2011,Jun,11237,Brooklyn,11237,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jun,11237,Brooklyn,11237,Other,1
BROOKLYN,2011,Jun,11237,Brooklyn,11237,Vacant Lot,1
BROOKLYN,2011,Jun,11238,Brooklyn,11238,1-2 Family Dwelling,2
BROOKLYN,2011,Jun,11238,Brooklyn,11238,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jun,11238,Brooklyn,11238,3+ Family Apt. Building,13
BROOKLYN,2011,Jun,11238,Brooklyn,11238,3+ Family Mixed Use Building,5
BROOKLYN,2011,Jun,11238,Brooklyn,11238,Construction Site,1
BROOKLYN,2011,Jun,11238,Brooklyn,11238,Other,11
BROOKLYN,2011,Jun,11238,Brooklyn,11238,Vacant Building,2
BROOKLYN,2011,Jun,11238,Brooklyn,11238,Vacant Lot,1
BROOKLYN,2011,Jun,11239,Brooklyn,11239,Construction Site,1
BROOKLYN,2011,Jul,,,,Other,1
BROOKLYN,2011,Jul,10458,Brooklyn,10458,3+ Family Apt. Building,1
BROOKLYN,2011,Jul,11201,Brooklyn,11201,3+ Family Apt. Building,1
BROOKLYN,2011,Jul,11201,Brooklyn,11201,Construction Site,1
BROOKLYN,2011,Jul,11201,Brooklyn,11201,Other,1
BROOKLYN,2011,Jul,11203,Brooklyn,11203,1-2 Family Dwelling,6
BROOKLYN,2011,Jul,11203,Brooklyn,11203,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11203,Brooklyn,11203,3+ Family Apt. Building,4
BROOKLYN,2011,Jul,11203,Brooklyn,11203,Other,2
BROOKLYN,2011,Jul,11204,Brooklyn,11204,Construction Site,2
BROOKLYN,2011,Jul,11205,Brooklyn,11205,3+ Family Apt. Building,2
BROOKLYN,2011,Jul,11205,Brooklyn,11205,Other,2
BROOKLYN,2011,Jul,11205,Brooklyn,11205,Vacant Lot,2
BROOKLYN,2011,Jul,11206,Brooklyn,11206,1-2 Family Dwelling,4
BROOKLYN,2011,Jul,11206,Brooklyn,11206,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11206,Brooklyn,11206,3+ Family Apt. Building,3
BROOKLYN,2011,Jul,11206,Brooklyn,11206,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11206,Brooklyn,11206,Vacant Building,2
BROOKLYN,2011,Jul,11206,Brooklyn,11206,Vacant Lot,2
BROOKLYN,2011,Jul,11207,Brooklyn,11207,1-2 Family Dwelling,5
BROOKLYN,2011,Jul,11207,Brooklyn,11207,3+ Family Apt. Building,4
BROOKLYN,2011,Jul,11207,Brooklyn,11207,Commercial Building,1
BROOKLYN,2011,Jul,11207,Brooklyn,11207,Vacant Lot,1
BROOKLYN,2011,Jul,11208,Brooklyn,11208,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11208,Brooklyn,11208,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11208,Brooklyn,11208,Vacant Lot,1
BROOKLYN,2011,Jul,11209,Brooklyn,11209,1-2 Family Dwelling,2
BROOKLYN,2011,Jul,11209,Brooklyn,11209,Commercial Building,1
BROOKLYN,2011,Jul,11210,Brooklyn,11210,1-2 Family Dwelling,2
BROOKLYN,2011,Jul,11210,Brooklyn,11210,3+ Family Apt. Building,1
BROOKLYN,2011,Jul,11210,Brooklyn,11210,3+ Family Mixed Use Building,2
BROOKLYN,2011,Jul,11210,Brooklyn,11210,Commercial Building,1
BROOKLYN,2011,Jul,11211,Brooklyn,11211,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11211,Brooklyn,11211,3+ Family Apt. Building,4
BROOKLYN,2011,Jul,11211,Brooklyn,11211,Construction Site,1
BROOKLYN,2011,Jul,11211,Brooklyn,11211,Other,2
BROOKLYN,2011,Jul,11211,Brooklyn,11211,Parking Lot/Garage,1
BROOKLYN,2011,Jul,11211,Brooklyn,11211,Vacant Building,1
BROOKLYN,2011,Jul,11211,Brooklyn,11211,Vacant Lot,1
BROOKLYN,2011,Jul,11212,Brooklyn,11212,1-2 Family Dwelling,3
BROOKLYN,2011,Jul,11212,Brooklyn,11212,1-2 Family Mixed Use Building,2
BROOKLYN,2011,Jul,11212,Brooklyn,11212,3+ Family Apt. Building,9
BROOKLYN,2011,Jul,11212,Brooklyn,11212,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11212,Brooklyn,11212,Commercial Building,1
BROOKLYN,2011,Jul,11213,Brooklyn,11213,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11213,Brooklyn,11213,3+ Family Apt. Building,6
BROOKLYN,2011,Jul,11213,Brooklyn,11213,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11213,Brooklyn,11213,Other,1
BROOKLYN,2011,Jul,11214,Brooklyn,11214,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11214,Brooklyn,11214,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11214,Brooklyn,11214,Commercial Building,2
BROOKLYN,2011,Jul,11214,Brooklyn,11214,Vacant Building,2
BROOKLYN,2011,Jul,11214,Brooklyn,11214,Vacant Lot,1
BROOKLYN,2011,Jul,11215,Brooklyn,11215,3+ Family Apt. Building,4
BROOKLYN,2011,Jul,11215,Brooklyn,11215,3+ Family Mixed Use Building,2
BROOKLYN,2011,Jul,11215,Brooklyn,11215,Other,1
BROOKLYN,2011,Jul,11215,Brooklyn,11215,Public Stairs,1
BROOKLYN,2011,Jul,11215,Brooklyn,11215,Vacant Lot,1
BROOKLYN,2011,Jul,11216,Brooklyn,11216,1-2 Family Dwelling,5
BROOKLYN,2011,Jul,11216,Brooklyn,11216,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11216,Brooklyn,11216,3+ Family Apt. Building,9
BROOKLYN,2011,Jul,11216,Brooklyn,11216,3+ Family Mixed Use Building,3
BROOKLYN,2011,Jul,11216,Brooklyn,11216,Commercial Building,1
BROOKLYN,2011,Jul,11216,Brooklyn,11216,Construction Site,1
BROOKLYN,2011,Jul,11216,Brooklyn,11216,Other,5
BROOKLYN,2011,Jul,11216,Brooklyn,11216,Vacant Building,1
BROOKLYN,2011,Jul,11216,Brooklyn,11216,Vacant Lot,4
BROOKLYN,2011,Jul,11217,Brooklyn,11217,3+ Family Apt. Building,5
BROOKLYN,2011,Jul,11217,Brooklyn,11217,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11217,Brooklyn,11217,Commercial Building,1
BROOKLYN,2011,Jul,11217,Brooklyn,11217,Other,3
BROOKLYN,2011,Jul,11217,Brooklyn,11217,Vacant Building,1
BROOKLYN,2011,Jul,11218,Brooklyn,11218,1-2 Family Dwelling,2
BROOKLYN,2011,Jul,11218,Brooklyn,11218,3+ Family Apt. Building,3
BROOKLYN,2011,Jul,11218,Brooklyn,11218,Other,3
BROOKLYN,2011,Jul,11219,Brooklyn,11219,3+ Family Apt. Building,3
BROOKLYN,2011,Jul,11219,Brooklyn,11219,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11219,Brooklyn,11219,Other,5
BROOKLYN,2011,Jul,11220,Brooklyn,11220,3+ Family Apt. Building,4
BROOKLYN,2011,Jul,11220,Brooklyn,11220,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11220,Brooklyn,11220,Other,1
BROOKLYN,2011,Jul,11220,Brooklyn,11220,Vacant Lot,1
BROOKLYN,2011,Jul,11221,Brooklyn,11221,1-2 Family Dwelling,9
BROOKLYN,2011,Jul,11221,Brooklyn,11221,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11221,Brooklyn,11221,3+ Family Apt. Building,6
BROOKLYN,2011,Jul,11221,Brooklyn,11221,3+ Family Mixed Use Building,2
BROOKLYN,2011,Jul,11221,Brooklyn,11221,Construction Site,2
BROOKLYN,2011,Jul,11221,Brooklyn,11221,Other,4
BROOKLYN,2011,Jul,11221,Brooklyn,11221,Vacant Lot,1
BROOKLYN,2011,Jul,11222,Brooklyn,11222,1-2 Family Dwelling,2
BROOKLYN,2011,Jul,11222,Brooklyn,11222,3+ Family Apt. Building,3
BROOKLYN,2011,Jul,11222,Brooklyn,11222,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11222,Brooklyn,11222,Other,2
BROOKLYN,2011,Jul,11223,Brooklyn,11223,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11223,Brooklyn,11223,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11223,Brooklyn,11223,Commercial Building,1
BROOKLYN,2011,Jul,11223,Brooklyn,11223,Other,2
BROOKLYN,2011,Jul,11223,Brooklyn,11223,Vacant Building,1
BROOKLYN,2011,Jul,11223,Brooklyn,11223,Vacant Lot,1
BROOKLYN,2011,Jul,11224,Brooklyn,11224,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11224,Brooklyn,11224,3+ Family Apt. Building,1
BROOKLYN,2011,Jul,11225,Brooklyn,11225,3+ Family Apt. Building,4
BROOKLYN,2011,Jul,11225,Brooklyn,11225,3+ Family Mixed Use Building,2
BROOKLYN,2011,Jul,11225,Brooklyn,11225,Vacant Lot,2
BROOKLYN,2011,Jul,11226,Brooklyn,11226,3+ Family Apt. Building,5
BROOKLYN,2011,Jul,11226,Brooklyn,11226,3+ Family Mixed Use Building,3
BROOKLYN,2011,Jul,11226,Brooklyn,11226,Construction Site,1
BROOKLYN,2011,Jul,11228,Brooklyn,11228,Other,1
BROOKLYN,2011,Jul,11229,Brooklyn,11229,1-2 Family Dwelling,3
BROOKLYN,2011,Jul,11229,Brooklyn,11229,Commercial Building,1
BROOKLYN,2011,Jul,11230,Brooklyn,11230,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11230,Brooklyn,11230,3+ Family Apt. Building,2
BROOKLYN,2011,Jul,11230,Brooklyn,11230,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11230,Brooklyn,11230,Other,1
BROOKLYN,2011,Jul,11232,Brooklyn,11232,3+ Family Apt. Building,1
BROOKLYN,2011,Jul,11233,Brooklyn,11233,1-2 Family Dwelling,5
BROOKLYN,2011,Jul,11233,Brooklyn,11233,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11233,Brooklyn,11233,3+ Family Apt. Building,7
BROOKLYN,2011,Jul,11233,Brooklyn,11233,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11233,Brooklyn,11233,Commercial Building,1
BROOKLYN,2011,Jul,11233,Brooklyn,11233,Other,2
BROOKLYN,2011,Jul,11233,Brooklyn,11233,Vacant Building,1
BROOKLYN,2011,Jul,11233,Brooklyn,11233,Vacant Lot,2
BROOKLYN,2011,Jul,11234,Brooklyn,11234,1-2 Family Dwelling,3
BROOKLYN,2011,Jul,11234,Brooklyn,11234,Other,1
BROOKLYN,2011,Jul,11235,Brooklyn,11235,Construction Site,1
BROOKLYN,2011,Jul,11235,Brooklyn,11235,Other,1
BROOKLYN,2011,Jul,11236,Brooklyn,11236,1-2 Family Dwelling,8
BROOKLYN,2011,Jul,11236,Brooklyn,11236,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Jul,11236,Brooklyn,11236,Other,2
BROOKLYN,2011,Jul,11237,Brooklyn,11237,1-2 Family Dwelling,1
BROOKLYN,2011,Jul,11237,Brooklyn,11237,3+ Family Apt. Building,9
BROOKLYN,2011,Jul,11237,Brooklyn,11237,3+ Family Mixed Use Building,1
BROOKLYN,2011,Jul,11237,Brooklyn,11237,Other,1
BROOKLYN,2011,Jul,11238,Brooklyn,11238,1-2 Family Dwelling,4
BROOKLYN,2011,Jul,11238,Brooklyn,11238,1-2 Family Mixed Use Building,2
BROOKLYN,2011,Jul,11238,Brooklyn,11238,3+ Family Apt. Building,10
BROOKLYN,2011,Jul,11238,Brooklyn,11238,3+ Family Mixed Use Building,2
BROOKLYN,2011,Jul,11238,Brooklyn,11238,Commercial Building,2
BROOKLYN,2011,Jul,11238,Brooklyn,11238,Construction Site,2
BROOKLYN,2011,Jul,11238,Brooklyn,11238,Vacant Building,1
BROOKLYN,2011,Jul,11238,Brooklyn,11238,Vacant Lot,3
BROOKLYN,2011,Aug,11201,Brooklyn,11201,3+ Family Apt. Building,6
BROOKLYN,2011,Aug,11201,Brooklyn,11201,Construction Site,1
BROOKLYN,2011,Aug,11201,Brooklyn,11201,Other,1
BROOKLYN,2011,Aug,11201,Brooklyn,11201,Vacant Lot,1
BROOKLYN,2011,Aug,11203,Brooklyn,11203,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11203,Brooklyn,11203,3+ Family Apt. Building,5
BROOKLYN,2011,Aug,11203,Brooklyn,11203,3+ Family Mixed Use Building,1
BROOKLYN,2011,Aug,11203,Brooklyn,11203,Other,1
BROOKLYN,2011,Aug,11203,Brooklyn,11203,Vacant Building,1
BROOKLYN,2011,Aug,11204,Brooklyn,11204,Other,1
BROOKLYN,2011,Aug,11205,Brooklyn,11205,1-2 Family Dwelling,1
BROOKLYN,2011,Aug,11205,Brooklyn,11205,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11205,Brooklyn,11205,Public Stairs,1
BROOKLYN,2011,Aug,11205,Brooklyn,11205,Vacant Lot,1
BROOKLYN,2011,Aug,11206,Brooklyn,11206,3+ Family Apt. Building,3
BROOKLYN,2011,Aug,11206,Brooklyn,11206,3+ Family Mixed Use Building,1
BROOKLYN,2011,Aug,11206,Brooklyn,11206,Other,3
BROOKLYN,2011,Aug,11206,Brooklyn,11206,Vacant Lot,1
BROOKLYN,2011,Aug,11207,Brooklyn,11207,1-2 Family Dwelling,6
BROOKLYN,2011,Aug,11207,Brooklyn,11207,3+ Family Apt. Building,2
BROOKLYN,2011,Aug,11207,Brooklyn,11207,3+ Family Mixed Use Building,3
BROOKLYN,2011,Aug,11207,Brooklyn,11207,Commercial Building,1
BROOKLYN,2011,Aug,11207,Brooklyn,11207,Other,4
BROOKLYN,2011,Aug,11207,Brooklyn,11207,Vacant Building,2
BROOKLYN,2011,Aug,11207,Brooklyn,11207,Vacant Lot,3
BROOKLYN,2011,Aug,11208,Brooklyn,11208,1-2 Family Dwelling,3
BROOKLYN,2011,Aug,11208,Brooklyn,11208,3+ Family Apt. Building,4
BROOKLYN,2011,Aug,11208,Brooklyn,11208,Commercial Building,1
BROOKLYN,2011,Aug,11208,Brooklyn,11208,Vacant Building,1
BROOKLYN,2011,Aug,11209,Brooklyn,11209,Construction Site,1
BROOKLYN,2011,Aug,11210,Brooklyn,11210,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11210,Brooklyn,11210,Construction Site,1
BROOKLYN,2011,Aug,11211,Brooklyn,11211,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11211,Brooklyn,11211,3+ Family Apt. Building,11
BROOKLYN,2011,Aug,11211,Brooklyn,11211,3+ Family Mixed Use Building,2
BROOKLYN,2011,Aug,11211,Brooklyn,11211,Construction Site,1
BROOKLYN,2011,Aug,11211,Brooklyn,11211,Other,4
BROOKLYN,2011,Aug,11211,Brooklyn,11211,Vacant Lot,2
BROOKLYN,2011,Aug,11212,Brooklyn,11212,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11212,Brooklyn,11212,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11212,Brooklyn,11212,Hospital,1
BROOKLYN,2011,Aug,11212,Brooklyn,11212,Vacant Lot,1
BROOKLYN,2011,Aug,11213,Brooklyn,11213,3+ Family Apt. Building,4
BROOKLYN,2011,Aug,11213,Brooklyn,11213,Other,2
BROOKLYN,2011,Aug,11214,Brooklyn,11214,1-2 Family Dwelling,1
BROOKLYN,2011,Aug,11214,Brooklyn,11214,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11214,Brooklyn,11214,Commercial Building,1
BROOKLYN,2011,Aug,11214,Brooklyn,11214,Other,1
BROOKLYN,2011,Aug,11215,Brooklyn,11215,3+ Family Apt. Building,2
BROOKLYN,2011,Aug,11215,Brooklyn,11215,Construction Site,1
BROOKLYN,2011,Aug,11215,Brooklyn,11215,Other,2
BROOKLYN,2011,Aug,11216,Brooklyn,11216,1-2 Family Dwelling,3
BROOKLYN,2011,Aug,11216,Brooklyn,11216,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11216,Brooklyn,11216,3+ Family Apt. Building,10
BROOKLYN,2011,Aug,11216,Brooklyn,11216,3+ Family Mixed Use Building,3
BROOKLYN,2011,Aug,11216,Brooklyn,11216,Commercial Building,1
BROOKLYN,2011,Aug,11216,Brooklyn,11216,Other,9
BROOKLYN,2011,Aug,11216,Brooklyn,11216,Parking Lot/Garage,1
BROOKLYN,2011,Aug,11216,Brooklyn,11216,Single Room Occupancy (SRO),1
BROOKLYN,2011,Aug,11217,Brooklyn,11217,1-2 Family Dwelling,4
BROOKLYN,2011,Aug,11217,Brooklyn,11217,3+ Family Apt. Building,5
BROOKLYN,2011,Aug,11217,Brooklyn,11217,3+ Family Mixed Use Building,1
BROOKLYN,2011,Aug,11217,Brooklyn,11217,Commercial Building,1
BROOKLYN,2011,Aug,11217,Brooklyn,11217,Other,4
BROOKLYN,2011,Aug,11218,Brooklyn,11218,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11218,Brooklyn,11218,3+ Family Apt. Building,2
BROOKLYN,2011,Aug,11218,Brooklyn,11218,Other,2
BROOKLYN,2011,Aug,11219,Brooklyn,11219,1-2 Family Dwelling,1
BROOKLYN,2011,Aug,11219,Brooklyn,11219,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11219,Brooklyn,11219,Construction Site,1
BROOKLYN,2011,Aug,11219,Brooklyn,11219,Other,2
BROOKLYN,2011,Aug,11220,Brooklyn,11220,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11221,Brooklyn,11221,1-2 Family Dwelling,4
BROOKLYN,2011,Aug,11221,Brooklyn,11221,3+ Family Apt. Building,15
BROOKLYN,2011,Aug,11221,Brooklyn,11221,3+ Family Mixed Use Building,3
BROOKLYN,2011,Aug,11221,Brooklyn,11221,Construction Site,1
BROOKLYN,2011,Aug,11221,Brooklyn,11221,Other,8
BROOKLYN,2011,Aug,11221,Brooklyn,11221,Public Garden,1
BROOKLYN,2011,Aug,11221,Brooklyn,11221,Vacant Building,1
BROOKLYN,2011,Aug,11221,Brooklyn,11221,Vacant Lot,2
BROOKLYN,2011,Aug,11222,Brooklyn,11222,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11222,Brooklyn,11222,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11222,Brooklyn,11222,Other,1
BROOKLYN,2011,Aug,11223,Brooklyn,11223,1-2 Family Dwelling,3
BROOKLYN,2011,Aug,11223,Brooklyn,11223,3+ Family Apt. Building,2
BROOKLYN,2011,Aug,11223,Brooklyn,11223,Other,1
BROOKLYN,2011,Aug,11224,Brooklyn,11224,Construction Site,1
BROOKLYN,2011,Aug,11224,Brooklyn,11224,Other,2
BROOKLYN,2011,Aug,11225,Brooklyn,11225,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11225,Brooklyn,11225,3+ Family Apt. Building,9
BROOKLYN,2011,Aug,11225,Brooklyn,11225,Other,1
BROOKLYN,2011,Aug,11225,Brooklyn,11225,Vacant Lot,1
BROOKLYN,2011,Aug,11226,Brooklyn,11226,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11226,Brooklyn,11226,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11226,Brooklyn,11226,3+ Family Apt. Building,6
BROOKLYN,2011,Aug,11226,Brooklyn,11226,3+ Family Mixed Use Building,2
BROOKLYN,2011,Aug,11228,Brooklyn,11228,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11228,Brooklyn,11228,Other,1
BROOKLYN,2011,Aug,11228,Brooklyn,11228,Vacant Building,2
BROOKLYN,2011,Aug,11229,Brooklyn,11229,1-2 Family Dwelling,3
BROOKLYN,2011,Aug,11229,Brooklyn,11229,Other,1
BROOKLYN,2011,Aug,11230,Brooklyn,11230,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11230,Brooklyn,11230,Parking Lot/Garage,1
BROOKLYN,2011,Aug,11231,Brooklyn,11231,Construction Site,1
BROOKLYN,2011,Aug,11231,Brooklyn,11231,Other,3
BROOKLYN,2011,Aug,11231,Brooklyn,11231,Parking Lot/Garage,1
BROOKLYN,2011,Aug,11231,Brooklyn,11231,Vacant Lot,1
BROOKLYN,2011,Aug,11232,Brooklyn,11232,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11233,Brooklyn,11233,1-2 Family Dwelling,1
BROOKLYN,2011,Aug,11233,Brooklyn,11233,3+ Family Apt. Building,5
BROOKLYN,2011,Aug,11233,Brooklyn,11233,Other,1
BROOKLYN,2011,Aug,11233,Brooklyn,11233,Vacant Lot,2
BROOKLYN,2011,Aug,11234,Brooklyn,11234,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11234,Brooklyn,11234,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11234,Brooklyn,11234,Other,2
BROOKLYN,2011,Aug,11234,Brooklyn,11234,Vacant Building,1
BROOKLYN,2011,Aug,11235,Brooklyn,11235,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11235,Brooklyn,11235,3+ Family Apt. Building,4
BROOKLYN,2011,Aug,11235,Brooklyn,11235,3+ Family Mixed Use Building,1
BROOKLYN,2011,Aug,11235,Brooklyn,11235,Construction Site,1
BROOKLYN,2011,Aug,11235,Brooklyn,11235,Parking Lot/Garage,1
BROOKLYN,2011,Aug,11236,Brooklyn,11236,1-2 Family Dwelling,4
BROOKLYN,2011,Aug,11236,Brooklyn,11236,3+ Family Apt. Building,1
BROOKLYN,2011,Aug,11237,Brooklyn,11237,1-2 Family Dwelling,2
BROOKLYN,2011,Aug,11237,Brooklyn,11237,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11237,Brooklyn,11237,3+ Family Apt. Building,7
BROOKLYN,2011,Aug,11237,Brooklyn,11237,Other,1
BROOKLYN,2011,Aug,11238,Brooklyn,11238,1-2 Family Dwelling,1
BROOKLYN,2011,Aug,11238,Brooklyn,11238,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Aug,11238,Brooklyn,11238,3+ Family Apt. Building,5
BROOKLYN,2011,Aug,11238,Brooklyn,11238,3+ Family Mixed Use Building,1
BROOKLYN,2011,Aug,11238,Brooklyn,11238,Other,2
BROOKLYN,2011,Aug,11238,Brooklyn,11238,Vacant Building,2
BROOKLYN,2011,Aug,11238,Brooklyn,11238,Vacant Lot,4
BROOKLYN,2011,Aug,11239,Brooklyn,11239,Commercial Building,1
BROOKLYN,2011,Sep,,,,Other,3
BROOKLYN,2011,Sep,11201,Brooklyn,11201,3+ Family Mixed Use Building,1
BROOKLYN,2011,Sep,11201,Brooklyn,11201,Commercial Building,1
BROOKLYN,2011,Sep,11201,Brooklyn,11201,Construction Site,1
BROOKLYN,2011,Sep,11201,Brooklyn,11201,Office Building,1
BROOKLYN,2011,Sep,11201,Brooklyn,11201,Parking Lot/Garage,1
BROOKLYN,2011,Sep,11201,Brooklyn,11201,Vacant Lot,2
BROOKLYN,2011,Sep,11203,Brooklyn,11203,1-2 Family Dwelling,5
BROOKLYN,2011,Sep,11203,Brooklyn,11203,3+ Family Apt. Building,7
BROOKLYN,2011,Sep,11203,Brooklyn,11203,3+ Family Mixed Use Building,1
BROOKLYN,2011,Sep,11203,Brooklyn,11203,Other,3
BROOKLYN,2011,Sep,11204,Brooklyn,11204,Construction Site,1
BROOKLYN,2011,Sep,11204,Brooklyn,11204,Other,2
BROOKLYN,2011,Sep,11205,Brooklyn,11205,1-2 Family Dwelling,3
BROOKLYN,2011,Sep,11205,Brooklyn,11205,3+ Family Apt. Building,3
BROOKLYN,2011,Sep,11205,Brooklyn,11205,3+ Family Mixed Use Building,1
BROOKLYN,2011,Sep,11205,Brooklyn,11205,Other,2
BROOKLYN,2011,Sep,11206,Brooklyn,11206,1-2 Family Dwelling,3
BROOKLYN,2011,Sep,11206,Brooklyn,11206,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Sep,11206,Brooklyn,11206,3+ Family Apt. Building,3
BROOKLYN,2011,Sep,11206,Brooklyn,11206,3+ Family Mixed Use Building,2
BROOKLYN,2011,Sep,11206,Brooklyn,11206,Other,1
BROOKLYN,2011,Sep,11207,Brooklyn,11207,1-2 Family Dwelling,6
BROOKLYN,2011,Sep,11207,Brooklyn,11207,3+ Family Apt. Building,8
BROOKLYN,2011,Sep,11207,Brooklyn,11207,Commercial Building,2
BROOKLYN,2011,Sep,11207,Brooklyn,11207,Other,4
BROOKLYN,2011,Sep,11207,Brooklyn,11207,Vacant Lot,3
BROOKLYN,2011,Sep,11208,Brooklyn,11208,1-2 Family Dwelling,3
BROOKLYN,2011,Sep,11208,Brooklyn,11208,1-2 Family Mixed Use Building,1
BROOKLYN,2011,Sep,11208,Brooklyn,11208,3+ Family Apt. Building,9
BROOKLYN,2011,Sep,11208,Brooklyn,11208,Other,1
BROOKLYN,2011,Sep,11209,Brooklyn,11209,3+ Family Apt. Building,1
BROOKLYN,2011,Sep,11210,Brooklyn,11210,1-2 Family Dwelling,3
BROOKLYN,2011,Sep,11210,Brooklyn,11210,3+ Family Apt. Building,1
BROOKLYN,2011,Sep,11210,Brooklyn,11210,Other,1
BROOKLYN,2011,Sep,11211,Brooklyn,11211,1-2 Family Dwelling,1
BROOKLYN,2011,Sep,11211,Brooklyn,11211,3+ Family Apt. Building,6
BROOKLYN,2011,Sep,11211,Brooklyn,11211,3+ Family Mixed Use Building,2
BROOKLYN,2011,Sep,11211,Brooklyn,11211,Commercial Building,2
BROOKLYN,2011,Sep,11211,Brooklyn,11211,Government Building,1
BROOKLYN,2011,Sep,11211,Brooklyn,11211,Other,5
BROOKLYN,2011,Sep,11212,Brooklyn,11212,1-2 Family Dwelling,4
BROOKLYN,2011,Sep,11212,Brooklyn,11212,3+ Family Apt. Building,8
BROOKLYN,2011,Sep,11212,Brooklyn,11212,3+ Family Mixed Use Building,1
